S.No.,Pin Code,City Name,State,Country,Is Active
588,142040,Moga,Punjab,India,TRUE
589,142041,Moga,Punjab,India,TRUE
590,142042,Moga,Punjab,India,TRUE
591,142043,Zira,Punjab,India,TRUE
592,142044,Zira,Punjab,India,TRUE
593,142045,Moga,Punjab,India,TRUE
594,142046,Moga,Punjab,India,TRUE
595,142047,Zira,Punjab,India,TRUE
596,142048,Moga,Punjab,India,TRUE
597,142049,Moga,Punjab,India,TRUE
598,142050,Ferozepur,Punjab,India,TRUE
599,142051,Moga,Punjab,India,TRUE
600,142052,Ferozepur,Punjab,India,TRUE
601,142053,Moga,Punjab,India,TRUE
602,142054,Moga,Punjab,India,TRUE
603,142055,Moga,Punjab,India,TRUE
604,142056,Moga,Punjab,India,TRUE
605,142057,Moga,Punjab,India,TRUE
606,142058,Moga,Punjab,India,TRUE
607,142060,Ferozepur,Punjab,India,TRUE
608,143001,Amritsar,Punjab,India,TRUE
609,143002,Amritsar,Punjab,India,TRUE
610,143003,Amritsar,Punjab,India,TRUE
611,143005,Amritsar,Punjab,India,TRUE
612,143006,Amritsar,Punjab,India,TRUE
613,143008,Amritsar,Punjab,India,TRUE
614,143009,Amritsar,Punjab,India,TRUE
615,143021,Amritsar,Punjab,India,TRUE
616,143022,Amritsar,Punjab,India,TRUE
617,143101,Amritsar,Punjab,India,TRUE
618,143102,Amritsar,Punjab,India,TRUE
619,143103,Amritsar,Punjab,India,TRUE
620,143104,Amritsar,Punjab,India,TRUE
621,143105,Amritsar,Punjab,India,TRUE
622,143107,Amritsar,Punjab,India,TRUE
623,143108,Amritsar,Punjab,India,TRUE
624,143109,Amritsar,Punjab,India,TRUE
625,143110,Amritsar,Punjab,India,TRUE
626,143111,Amritsar,Punjab,India,TRUE
627,143112,Amritsar,Punjab,India,TRUE
628,143113,Amritsar,Punjab,India,TRUE
629,143114,Amritsar,Punjab,India,TRUE
630,143115,Amritsar,Punjab,India,TRUE
631,143116,Amritsar,Punjab,India,TRUE
632,143117,Amritsar,Punjab,India,TRUE
633,143118,Amritsar,Punjab,India,TRUE
634,143119,Amritsar,Punjab,India,TRUE
635,143144,Amritsar,Punjab,India,TRUE
636,143149,Amritsar,Punjab,India,TRUE
637,143201,Amritsar,Punjab,India,TRUE
638,143202,Amritsar,Punjab,India,TRUE
639,143203,Amritsar,Punjab,India,TRUE
640,143204,Amritsar,Punjab,India,TRUE
641,143205,Amritsar,Punjab,India,TRUE
642,143301,Amritsar,Punjab,India,TRUE
643,143302,Tarn Taran,Punjab,India,TRUE
644,143303,Amritsar,Punjab,India,TRUE
645,143304,Tarn Taran,Punjab,India,TRUE
646,143305,Amritsar,Punjab,India,TRUE
647,143401,Amritsar,Punjab,India,TRUE
648,143406,Amritsar,Punjab,India,TRUE
649,143407,Amritsar,Punjab,India,TRUE
650,143408,Amritsar,Punjab,India,TRUE
651,143409,Amritsar,Punjab,India,TRUE
652,143410,Amritsar,Punjab,India,TRUE
653,143411,Amritsar,Punjab,India,TRUE
654,143412,Amritsar,Punjab,India,TRUE
655,143413,Amritsar,Punjab,India,TRUE
656,143414,Amritsar,Punjab,India,TRUE
657,143415,Amritsar,Punjab,India,TRUE
658,143416,Amritsar,Punjab,India,TRUE
659,143419,Amritsar,Punjab,India,TRUE
660,143422,Amritsar,Punjab,India,TRUE
661,143501,Amritsar,Punjab,India,TRUE
662,143502,Amritsar,Punjab,India,TRUE
663,143504,Amritsar,Punjab,India,TRUE
664,143505,Batala,Punjab,India,TRUE
665,143506,Batala,Punjab,India,TRUE
666,143507,Batala,Punjab,India,TRUE
667,143511,Batala,Punjab,India,TRUE
668,143512,Batala,Punjab,India,TRUE
669,143513,Batala,Punjab,India,TRUE
670,143514,Batala,Punjab,India,TRUE
671,143515,Batala,Punjab,India,TRUE
672,143516,Batala,Punjab,India,TRUE
673,143517,Gurdaspur,Punjab,India,TRUE
674,143518,Batala,Punjab,India,TRUE
675,143519,Gurdaspur,Punjab,India,TRUE
676,143520,Gurdaspur,Punjab,India,TRUE
677,143521,Gurdaspur,Punjab,India,TRUE
678,143525,Gurdaspur,Punjab,India,TRUE
679,143526,Gurdaspur,Punjab,India,TRUE
680,143527,Gurdaspur,Punjab,India,TRUE
681,143528,Gurdaspur,Punjab,India,TRUE
682,143529,Gurdaspur,Punjab,India,TRUE
683,143530,Gurdaspur,Punjab,India,TRUE
684,143531,Gurdaspur,Punjab,India,TRUE
685,143532,Gurdaspur,Punjab,India,TRUE
686,143533,Gurdaspur,Punjab,India,TRUE
687,143534,Gurdaspur,Punjab,India,TRUE
688,143601,Amritsar,Punjab,India,TRUE
689,143602,Batala,Punjab,India,TRUE
690,143603,Amritsar,Punjab,India,TRUE
691,143604,Batala,Punjab,India,TRUE
692,143605,Batala,Punjab,India,TRUE
693,143606,Amritsar,Punjab,India,TRUE
694,143607,Amritsar,Punjab,India,TRUE
695,144001,Jalandhar,Punjab,India,TRUE
696,144002,Jalandhar,Punjab,India,TRUE
697,144003,Jalandhar,Punjab,India,TRUE
698,144004,Jalandhar,Punjab,India,TRUE
699,144005,Jalandhar,Punjab,India,TRUE
700,144006,Jalandhar,Punjab,India,TRUE
701,144007,Jalandhar,Punjab,India,TRUE
702,144008,Jalandhar,Punjab,India,TRUE
703,144009,Jalandhar,Punjab,India,TRUE
704,144010,Jalandhar,Punjab,India,TRUE
705,144011,Jalandhar,Punjab,India,TRUE
706,144012,Jalandhar,Punjab,India,TRUE
707,144013,Jalandhar,Punjab,India,TRUE
708,144014,Jalandhar,Punjab,India,TRUE
709,144020,Jalandhar,Punjab,India,TRUE
710,144021,Jalandhar,Punjab,India,TRUE
711,144022,Jalandhar,Punjab,India,TRUE
712,144023,Jalandhar,Punjab,India,TRUE
713,144024,Jalandhar,Punjab,India,TRUE
714,144025,Jalandhar,Punjab,India,TRUE
715,144026,Jalandhar,Punjab,India,TRUE
716,144027,Jalandhar,Punjab,India,TRUE
717,144028,Jalandhar,Punjab,India,TRUE
718,144029,Phillaur,Punjab,India,TRUE
719,144030,Jalandhar,Punjab,India,TRUE
720,144031,Phagwara,Punjab,India,TRUE
721,144032,Phagwara,Punjab,India,TRUE
722,144033,Phagwara,Punjab,India,TRUE
723,144034,Phagwara,Punjab,India,TRUE
724,144035,Phagwara,Punjab,India,TRUE
725,144036,Phagwara,Punjab,India,TRUE
726,144037,Phagwara,Punjab,India,TRUE
727,144039,Nakodar,Punjab,India,TRUE
728,144040,Nakodar,Punjab,India,TRUE
729,144041,Nakodar,Punjab,India,TRUE
730,144042,Kapurthala,Punjab,India,TRUE
731,144043,Phagwara,Punjab,India,TRUE
732,144044,Kapurthala,Punjab,India,TRUE
733,144101,Jalandhar,Punjab,India,TRUE
734,144102,Jalandhar,Punjab,India,TRUE
735,144103,Jalandhar,Punjab,India,TRUE
736,144104,Jalandhar,Punjab,India,TRUE
737,144105,Hoshiarpur,Punjab,India,TRUE
738,144106,Jalandhar,Punjab,India,TRUE
739,144201,Jalandhar,Punjab,India,TRUE
740,144202,Hoshiarpur,Punjab,India,TRUE
741,144203,Hoshiarpur,Punjab,India,TRUE
742,144204,Hoshiarpur,Punjab,India,TRUE
743,144205,Dasuya,Punjab,India,TRUE
744,144206,Hoshiarpur,Punjab,India,TRUE
745,144207,Hoshiarpur,Punjab,India,TRUE
746,144208,Hoshiarpur,Punjab,India,TRUE
747,144209,Hoshiarpur,Punjab,India,TRUE
748,144210,Hoshiarpur,Punjab,India,TRUE
749,144211,Hoshiarpur,Punjab,India,TRUE
750,144212,Hoshiarpur,Punjab,India,TRUE
751,144213,Hoshiarpur,Punjab,India,TRUE
752,144214,Hoshiarpur,Punjab,India,TRUE
753,144216,Hoshiarpur,Punjab,India,TRUE
754,144221,Hoshiarpur,Punjab,India,TRUE
755,144222,Hoshiarpur,Punjab,India,TRUE
756,144223,Hoshiarpur,Punjab,India,TRUE
757,144224,Nawanshahr,Punjab,India,TRUE
758,144301,Jalandhar,Punjab,India,TRUE
759,144302,Hoshiarpur,Punjab,India,TRUE
760,144303,Jalandhar,Punjab,India,TRUE
761,144305,Hoshiarpur,Punjab,India,TRUE
762,144306,Hoshiarpur,Punjab,India,TRUE
763,144311,Phagwara,Punjab,India,TRUE
764,144401,Phagwara,Punjab,India,TRUE
765,144402,Kapurthala,Punjab,India,TRUE
766,144403,Jalandhar,Punjab,India,TRUE
767,144404,Hoshiarpur,Punjab,India,TRUE
768,144405,Hoshiarpur,Punjab,India,TRUE
769,144406,Hoshiarpur,Punjab,India,TRUE
770,144407,Phagwara,Punjab,India,TRUE
771,144408,Phagwara,Punjab,India,TRUE
772,144409,Phillaur,Punjab,India,TRUE
773,144410,Phillaur,Punjab,India,TRUE
774,144411,Kapurthala,Punjab,India,TRUE
775,144415,Nawanshahr,Punjab,India,TRUE
776,144416,Jalandhar,Punjab,India,TRUE
777,144417,Phillaur,Punjab,India,TRUE
778,144418,Phillaur,Punjab,India,TRUE
779,144419,Phillaur,Punjab,India,TRUE
780,144421,Nawanshahr,Punjab,India,TRUE
781,144422,Nawanshahr,Punjab,India,TRUE
782,144501,Nawanshahr,Punjab,India,TRUE
783,144502,Phillaur,Punjab,India,TRUE
784,144503,Nawanshahr,Punjab,India,TRUE
785,144504,Nawanshahr,Punjab,India,TRUE
786,144505,Nawanshahr,Punjab,India,TRUE
787,144506,Nawanshahr,Punjab,India,TRUE
788,144507,Nawanshahr,Punjab,India,TRUE
789,144508,Nawanshahr,Punjab,India,TRUE
790,144509,Nawanshahr,Punjab,India,TRUE
791,144510,Nawanshahr,Punjab,India,TRUE
792,144511,Phillaur,Punjab,India,TRUE
793,144512,Nawanshahr,Punjab,India,TRUE
794,144513,Nawanshahr,Punjab,India,TRUE
795,144514,Nawanshahr,Punjab,India,TRUE
796,144515,Nawanshahr,Punjab,India,TRUE
797,144516,Nawanshahr,Punjab,India,TRUE
798,144517,Nawanshahr,Punjab,India,TRUE
799,144518,Nawanshahr,Punjab,India,TRUE
800,144519,Hoshiarpur,Punjab,India,TRUE
801,144520,Hoshiarpur,Punjab,India,TRUE
802,144521,Nawanshahr,Punjab,India,TRUE
803,144522,Nawanshahr,Punjab,India,TRUE
804,144523,Hoshiarpur,Punjab,India,TRUE
805,144524,Nawanshahr,Punjab,India,TRUE
806,144525,Nawanshahr,Punjab,India,TRUE
807,144526,Nawanshahr,Punjab,India,TRUE
808,144527,Hoshiarpur,Punjab,India,TRUE
809,144528,Hoshiarpur,Punjab,India,TRUE
810,144529,Hoshiarpur,Punjab,India,TRUE
811,144530,Hoshiarpur,Punjab,India,TRUE
812,144531,Hoshiarpur,Punjab,India,TRUE
813,144532,Hoshiarpur,Punjab,India,TRUE
814,144533,Nawanshahr,Punjab,India,TRUE
815,144601,Kapurthala,Punjab,India,TRUE
816,144602,Kapurthala,Punjab,India,TRUE
817,144603,Jalandhar,Punjab,India,TRUE
818,144606,Kapurthala Ho,Punjab,India,TRUE
819,144620,Kapurthala,Punjab,India,TRUE
820,144621,Begowal,Punjab,India,TRUE
821,144622,Bholath,Punjab,India,TRUE
822,144623,Kala Sanghian,Punjab,India,TRUE
823,144624,Bholath,Punjab,India,TRUE
824,144625,Kapurthala,Punjab,India,TRUE
825,144626,Kapurthala,Punjab,India,TRUE
826,144628,Kapurthala,Punjab,India,TRUE
827,144629,Kapurthala,Punjab,India,TRUE
828,144630,Bholath,Punjab,India,TRUE
829,144631,Bholath,Punjab,India,TRUE
830,144632,Phagwara,Punjab,India,TRUE
831,144633,Jalandhar,Punjab,India,TRUE
832,144701,Nakodar,Punjab,India,TRUE
833,144702,Kapurthala,Punjab,India,TRUE
834,144703,Jalandhar,Punjab,India,TRUE
835,144801,Kapurthala,Punjab,India,TRUE
836,144802,Bholath,Punjab,India,TRUE
837,144803,Bholath,Punjab,India,TRUE
838,144804,Bholath,Punjab,India,TRUE
839,144805,Jalandhar,Punjab,India,TRUE
840,144806,Kapurthala,Punjab,India,TRUE
841,144819,Bholath,Punjab,India,TRUE
842,145001,Pathankot,Punjab,India,TRUE
843,145022,Dhar Kalan,Punjab,India,TRUE
844,145023,Pathankot,Punjab,India,TRUE
845,145024,Pathankot,Punjab,India,TRUE
846,145025,Pathankot,Punjab,India,TRUE
847,145026,Pathankot,Punjab,India,TRUE
848,145027,Pathankot,Punjab,India,TRUE
849,145029,Pathankot,Punjab,India,TRUE
850,145101,Pathankot,Punjab,India,TRUE
851,146001,Hoshiarpur,Punjab,India,TRUE
852,146021,Hoshiarpur,Punjab,India,TRUE
853,146022,Hoshiarpur,Punjab,India,TRUE
854,146023,Hoshiarpur,Punjab,India,TRUE
855,146024,Hoshiarpur,Punjab,India,TRUE
856,146101,Hoshiarpur,Punjab,India,TRUE
857,146102,Hoshiarpur,Punjab,India,TRUE
858,146103,Hoshiarpur,Punjab,India,TRUE
859,146104,Hoshiarpur,Punjab,India,TRUE
860,146105,Hoshiarpur,Punjab,India,TRUE
861,146106,Hoshiarpur,Punjab,India,TRUE
862,146107,Hoshiarpur,Punjab,India,TRUE
863,146108,Hoshiarpur,Punjab,India,TRUE
864,146109,Hoshiarpur,Punjab,India,TRUE
865,146110,Hoshiarpur,Punjab,India,TRUE
866,146111,Hoshiarpur,Punjab,India,TRUE
867,146112,Hoshiarpur,Punjab,India,TRUE
868,146113,Hoshiarpur,Punjab,India,TRUE
869,146114,Hoshiarpur,Punjab,India,TRUE
870,146115,Hoshiarpur,Punjab,India,TRUE
871,146116,Hoshiarpur,Punjab,India,TRUE
872,147001,Patiala,Punjab,India,TRUE
873,147002,Patiala,Punjab,India,TRUE
874,147003,Patiala,Punjab,India,TRUE
875,147004,Patiala,Punjab,India,TRUE
876,147005,Patiala,Punjab,India,TRUE
877,147006,Patiala,Punjab,India,TRUE
878,147007,Patiala,Punjab,India,TRUE
879,147021,Patiala,Punjab,India,TRUE
880,147101,Patiala,Punjab,India,TRUE
881,147102,Patiala,Punjab,India,TRUE
882,147103,Patiala,Punjab,India,TRUE
883,147104,Patiala,Punjab,India,TRUE
884,147105,Patiala,Punjab,India,TRUE
885,147111,Patiala,Punjab,India,TRUE
886,147201,Patiala,Punjab,India,TRUE
887,147202,Patiala,Punjab,India,TRUE
888,147203,Fatehgarh Sahib,Punjab,India,TRUE
889,147301,Fatehgarh Sahib,Punjab,India,TRUE
890,148001,Sangrur,Punjab,India,TRUE
891,148002,Sangrur,Punjab,India,TRUE
892,148017,Sangrur,Punjab,India,TRUE
893,148018,Sangrur,Punjab,India,TRUE
894,148019,Sangrur,Punjab,India,TRUE
895,148020,Sangrur,Punjab,India,TRUE
896,148021,Sangrur,Punjab,India,TRUE
897,148022,Sangrur,Punjab,India,TRUE
898,148023,Sangrur,Punjab,India,TRUE
899,148024,Sangrur,Punjab,India,TRUE
900,148025,Sangrur,Punjab,India,TRUE
901,148026,Sangrur,Punjab,India,TRUE
902,148027,SUNAM,Punjab,India,TRUE
903,148028,SUNAM,Punjab,India,TRUE
904,148029,Sangrur,Punjab,India,TRUE
905,148030,SUNAM,Punjab,India,TRUE
906,148031,SUNAM,Punjab,India,TRUE
907,148033,SUNAM,Punjab,India,TRUE
908,148034,Sangrur,Punjab,India,TRUE
909,148035,SUNAM,Punjab,India,TRUE
910,148100,Tallewal,Punjab,India,TRUE
911,148101,Barnala,Punjab,India,TRUE
912,148102,Sangrur,Punjab,India,TRUE
913,148103,Barnala,Punjab,India,TRUE
914,148104,Barnala,Punjab,India,TRUE
915,148105,Barnala,Punjab,India,TRUE
916,148106,Sangrur,Punjab,India,TRUE
917,148107,Ludhiana,Punjab,India,TRUE
918,148108,Tapa,Punjab,India,TRUE
919,148109,Barnala,Punjab,India,TRUE
920,151001,Bathinda,Punjab,India,TRUE
921,151002,Bathinda,Punjab,India,TRUE
922,151003,Bathinda,Punjab,India,TRUE
923,151004,Bathinda,Punjab,India,TRUE
924,151005,Bathinda,Punjab,India,TRUE
925,151101,Bathinda,Punjab,India,TRUE
926,151102,Bathinda,Punjab,India,TRUE
927,151103,PHUL,Punjab,India,TRUE
928,151104,PHUL,Punjab,India,TRUE
929,151105,Bathinda,Punjab,India,TRUE
930,151106,Bhai Rupa,Punjab,India,TRUE
931,151107,PHUL,Punjab,India,TRUE
932,151108,Bathinda,Punjab,India,TRUE
933,151111,PHUL,Punjab,India,TRUE
934,151201,Bathinda,Punjab,India,TRUE
935,151202,JAITU,Punjab,India,TRUE
936,151203,Faridkot,Punjab,India,TRUE
937,151204,Kot Kapura,Punjab,India,TRUE
938,151205,Faridkot,Punjab,India,TRUE
939,151206,Bhagta Bhai,Punjab,India,TRUE
940,151207,Faridkot,Punjab,India,TRUE
941,151208,Faridkot,Punjab,India,TRUE
942,151209,Faridkot,Punjab,India,TRUE
943,151210,Muktsar,Punjab,India,TRUE
944,151211,Muktsar,Punjab,India,TRUE
945,151212,Faridkot,Punjab,India,TRUE
946,151213,Faridkot,Punjab,India,TRUE
947,151301,T SABO,Punjab,India,TRUE
948,151302,T SABO,Punjab,India,TRUE
949,151401,Bathinda,Punjab,India,TRUE
950,151501,Bareta,Punjab,India,TRUE
951,151502,Mansa,Punjab,India,TRUE
952,151503,Mansa,Punjab,India,TRUE
953,151504,Mansa,Punjab,India,TRUE
954,151505,Mansa,Punjab,India,TRUE
955,151506,Mansa,Punjab,India,TRUE
956,151507,Mansa,Punjab,India,TRUE
957,151508,Mansa,Punjab,India,TRUE
958,151509,Mansa,Punjab,India,TRUE
959,151510,Mansa,Punjab,India,TRUE
960,152001,Ferozepur,Punjab,India,TRUE
961,152002,Firozpur,Punjab,India,TRUE
962,152003,Ferozepur,Punjab,India,TRUE
963,152004,Fazilka,Punjab,India,TRUE
964,152005,Firozpur,Punjab,India,TRUE
965,152020,Fazilka,Punjab,India,TRUE
966,152021,Zira,Punjab,India,TRUE
967,152022,Jalalabad,Punjab,India,TRUE
968,152023,Firozpur,Punjab,India,TRUE
969,152024,Fazilka,Punjab,India,TRUE
970,152025,Muktsar,Punjab,India,TRUE
971,152026,Muktsar,Punjab,India,TRUE
972,152028,Moga,Punjab,India,TRUE
973,152031,Muktsar,Punjab,India,TRUE
974,152032,Muktsar,Punjab,India,TRUE
975,152033,Fazilka,Punjab,India,TRUE
976,152101,Muktsar,Punjab,India,TRUE
977,152107,Muktsar,Punjab,India,TRUE
978,152112,Muktsar,Punjab,India,TRUE
979,152113,Muktsar,Punjab,India,TRUE
980,152114,Muktsar,Punjab,India,TRUE
981,152115,Muktsar,Punjab,India,TRUE
982,152116,Firozpur,Punjab,India,TRUE
983,152117,Abohar,Punjab,India,TRUE
984,152118,Fazilka,Punjab,India,TRUE
985,152121,Firozpur,Punjab,India,TRUE
986,152122,Firozpur,Punjab,India,TRUE
987,152123,Firozpur,Punjab,India,TRUE
988,152124,Firozpur,Punjab,India,TRUE
989,152128,Abohar,Punjab,India,TRUE
990,152132,Abohar,Punjab,India,TRUE
991,160001,Chandigarh,Chandigarh,India,TRUE
992,160002,Chandigarh,Chandigarh,India,TRUE
993,160003,Union Territory,Chandigarh,India,TRUE
994,160004,Union Territory,Chandigarh,India,TRUE
995,160009,Chandigarh,Chandigarh,India,TRUE
996,160011,Chandigarh,Chandigarh,India,TRUE
997,160012,Chandigarh,Chandigarh,India,TRUE
998,160013,Chandigarh,Chandigarh,India,TRUE
999,160014,Pu Chandigarh,Chandigarh,India,TRUE
1000,160015,Chandigarh,Chandigarh,India,TRUE
1001,160017,Union Territory,Chandigarh,India,TRUE
1002,160018,Chandigarh,Chandigarh,India,TRUE
1003,160019,Chandigarh,Chandigarh,India,TRUE
1004,160020,Chandigarh,Chandigarh,India,TRUE
1005,160022,Chandigarh,Chandigarh,India,TRUE
1006,160023,Chandigarh,Chandigarh,India,TRUE
1007,160025,Chandigarh,Chandigarh,India,TRUE
1008,160026,Chandigarh,Chandigarh,India,TRUE
1009,160030,Chandigarh,Chandigarh,India,TRUE
1010,160034,Chandigarh,Chandigarh,India,TRUE
1011,160035,Chandigarh,Chandigarh,India,TRUE
1012,160036,Chandigarh,Chandigarh,India,TRUE
1013,160038,Chandigarh,Chandigarh,India,TRUE
1014,160040,Chandigarh,Chandigarh,India,TRUE
1015,160043,Chandigarh,Chandigarh,India,TRUE
1016,160044,Chandigarh,Chandigarh,India,TRUE
1017,160047,Chandigarh,Chandigarh,India,TRUE
1018,160055,Rupnagar,Punjab,India,TRUE
1019,160059,Rupnagar,Punjab,India,TRUE
1020,160060,Chandigarh,Chandigarh,India,TRUE
1021,160061,Chandigarh,Chandigarh,India,TRUE
1022,160062,Rupnagar,Punjab,India,TRUE
1023,160063,Mohali(SAS-Nagar),Punjab,India,TRUE
1024,160064,Chandigarh,Chandigarh,India,TRUE
1025,160071,Rupnagar,Punjab,India,TRUE
1026,160101,Chandigarh,Chandigarh,India,TRUE
1027,160102,Chandigarh,Chandigarh,India,TRUE
1028,160103,Mohali(SAS-Nagar),Punjab,India,TRUE
1029,160104,Mohali(SAS-Nagar),Punjab,India,TRUE
1030,160106,Chandigarh,Chandigarh,India,TRUE
1031,160401,Mohali(SAS-Nagar),Punjab,India,TRUE
1032,171001,Shimla,Himachal Pradesh,India,TRUE
1033,171002,Shimla,Himachal Pradesh,India,TRUE
1034,171003,Shimla,Himachal Pradesh,India,TRUE
1035,171004,Shimla,Himachal Pradesh,India,TRUE
1036,171005,Shimla,Himachal Pradesh,India,TRUE
1037,171006,Shimla,Himachal Pradesh,India,TRUE
1038,171007,Shimla,Himachal Pradesh,India,TRUE
1039,171008,Shimla,Himachal Pradesh,India,TRUE
1040,171009,Shimla,Himachal Pradesh,India,TRUE
1041,171010,Shimla,Himachal Pradesh,India,TRUE
1042,171011,Shimla,Himachal Pradesh,India,TRUE
1043,171012,Shimla,Himachal Pradesh,India,TRUE
1044,171013,Shimla,Himachal Pradesh,India,TRUE
1045,171014,Shimla,Himachal Pradesh,India,TRUE
1046,171015,Shimla,Himachal Pradesh,India,TRUE
1047,171018,Suni,Himachal Pradesh,India,TRUE
1048,171019,Suni,Himachal Pradesh,India,TRUE
1049,171101,Shimla,Himachal Pradesh,India,TRUE
1050,171102,Solan,Himachal Pradesh,India,TRUE
1051,171103,Shimla,Himachal Pradesh,India,TRUE
1052,171108,Shimla,Himachal Pradesh,India,TRUE
1053,171201,Theog,Himachal Pradesh,India,TRUE
1054,171202,Kotkhai,Himachal Pradesh,India,TRUE
1055,171203,Jubbal,Himachal Pradesh,India,TRUE
1056,171204,Kotkhai,Himachal Pradesh,India,TRUE
1057,171205,Jubbal,Himachal Pradesh,India,TRUE
1058,171206,Jubbal,Himachal Pradesh,India,TRUE
1059,171207,Rohru,Himachal Pradesh,India,TRUE
1060,171208,Chirgaon,Himachal Pradesh,India,TRUE
1061,171209,Theog,Himachal Pradesh,India,TRUE
1062,171210,Chopal,Himachal Pradesh,India,TRUE
1063,171211,Chopal,Himachal Pradesh,India,TRUE
1064,171212,Kumarsain,Himachal Pradesh,India,TRUE
1065,171213,Kumarsain,Himachal Pradesh,India,TRUE
1066,171214,Chirgaon,Himachal Pradesh,India,TRUE
1067,171215,Jubbal,Himachal Pradesh,India,TRUE
1068,171216,Jubbal,Himachal Pradesh,India,TRUE
1069,171217,Chopal,Himachal Pradesh,India,TRUE
1070,171218,Shimla,Himachal Pradesh,India,TRUE
1071,171219,Shimla,Himachal Pradesh,India,TRUE
1072,171220,Kotkhai,Himachal Pradesh,India,TRUE
1073,171221,Dodra Kwar,Himachal Pradesh,India,TRUE
1074,171222,Theog,Himachal Pradesh,India,TRUE
1075,171223,Rohru,Himachal Pradesh,India,TRUE
1076,171224,Rohru,Himachal Pradesh,India,TRUE
1077,171225,Kotkhai,Himachal Pradesh,India,TRUE
1078,171226,Theog,Himachal Pradesh,India,TRUE
1079,171301,Suni,Himachal Pradesh,India,TRUE
1080,171304,Karsog,Himachal Pradesh,India,TRUE
1081,171305,Shimla,Himachal Pradesh,India,TRUE
1082,172001,Kumarsain,Himachal Pradesh,India,TRUE
1083,172002,Nirmand,Himachal Pradesh,India,TRUE
1084,172021,Nankhari,Himachal Pradesh,India,TRUE
1085,172022,Rampur Bushahr,Himachal Pradesh,India,TRUE
1086,172023,Nirmand,Himachal Pradesh,India,TRUE
1087,172024,Kumarsain,Himachal Pradesh,India,TRUE
1088,172025,Kullu,Himachal Pradesh,India,TRUE
1089,172026,Kullu,Himachal Pradesh,India,TRUE
1090,172027,Kumarsain,Himachal Pradesh,India,TRUE
1091,172028,Nankhari,Himachal Pradesh,India,TRUE
1092,172029,Kumarsain,Himachal Pradesh,India,TRUE
1093,172030,Kumarsain,Himachal Pradesh,India,TRUE
1094,172031,Kumarsain,Himachal Pradesh,India,TRUE
1095,172032,Kullu,Himachal Pradesh,India,TRUE
1096,172033,Nirmand,Himachal Pradesh,India,TRUE
1097,172034,Rampur Bushahr,Himachal Pradesh,India,TRUE
1098,172101,Rampur Bushahr,Himachal Pradesh,India,TRUE
1099,172102,Rampur Bushahr,Himachal Pradesh,India,TRUE
1100,172103,Kinnaur,Himachal Pradesh,India,TRUE
1101,172104,Kinnaur,Himachal Pradesh,India,TRUE
1102,172105,Kinnaur,Himachal Pradesh,India,TRUE
1103,172106,Kinnaur,Himachal Pradesh,India,TRUE
1104,172107,Kinnaur,Himachal Pradesh,India,TRUE
1105,172108,Kinnaur,Himachal Pradesh,India,TRUE
1106,172109,Kinnaur,Himachal Pradesh,India,TRUE
1107,172110,Kinnaur,Himachal Pradesh,India,TRUE
1108,172111,Lahul & Spiti,Himachal Pradesh,India,TRUE
1109,172112,Kinnaur,Himachal Pradesh,India,TRUE
1110,172113,Lahul & Spiti,Himachal Pradesh,India,TRUE
1111,172114,Lahul & Spiti,Himachal Pradesh,India,TRUE
1112,172115,Kinnaur,Himachal Pradesh,India,TRUE
1113,172116,Kinnaur,Himachal Pradesh,India,TRUE
1114,172117,Lahul & Spiti,Himachal Pradesh,India,TRUE
1115,172118,Kinnaur,Himachal Pradesh,India,TRUE
1116,172201,Nirmand,Himachal Pradesh,India,TRUE
1117,173001,Nahan,Himachal Pradesh,India,TRUE
1118,173021,Paonta Sahib,Himachal Pradesh,India,TRUE
1119,173022,Sirmaur,Himachal Pradesh,India,TRUE
1120,173023,SANGARH,Himachal Pradesh,India,TRUE
1121,173024,Pachhad,Himachal Pradesh,India,TRUE
1122,173025,Paonta Sahib,Himachal Pradesh,India,TRUE
1123,173026,Nahan,Himachal Pradesh,India,TRUE
1124,173027,Paonta Sahib,Himachal Pradesh,India,TRUE
1125,173028,Paonta Sahib,Himachal Pradesh,India,TRUE
1126,173029,Sirmaur,Himachal Pradesh,India,TRUE
1127,173030,Nahan,Himachal Pradesh,India,TRUE
1128,173031,Sirmaur,Himachal Pradesh,India,TRUE
1129,173032,Sirmaur,Himachal Pradesh,India,TRUE
1130,173101,Nohra,Himachal Pradesh,India,TRUE
1131,173104,Sirmaur,Himachal Pradesh,India,TRUE
1132,173201,Solan,Himachal Pradesh,India,TRUE
1133,173202,Solan,Himachal Pradesh,India,TRUE
1134,173204,Solan,Himachal Pradesh,India,TRUE
1135,173205,Solan,Himachal Pradesh,India,TRUE
1136,173206,Solan,Himachal Pradesh,India,TRUE
1137,173207,Arki,Himachal Pradesh,India,TRUE
1138,173208,Solan,Himachal Pradesh,India,TRUE
